,cross_val_acc,training_acc,test_acc,train_size,kernel,max_iter,gamma,C
32,0.32661152875250565,0.462800875273523,0.4238095238095238,2742,rbf,10,0.1,0.8
33,0.3884454612821527,0.303042934556065,0.31700680272108844,2399,rbf,10,0.1,0.8
34,0.327467847589891,0.4722762645914397,0.42653061224489797,2056,rbf,10,0.1,0.8
35,0.3222010721304746,0.31096849474912486,0.3238095238095238,1714,rbf,10,0.1,0.8
36,0.405649519562563,0.3026987600291758,0.3217687074829932,1371,rbf,10,0.1,0.8
37,0.4186209205959591,0.48443579766536965,0.4231292517006803,1028,rbf,10,0.1,0.8
38,0.43972495698169645,0.32116788321167883,0.3217687074829932,685,rbf,10,0.1,0.8
39,0.44165296743940574,0.347953216374269,0.3013605442176871,342,rbf,10,0.1,0.8
40,0.3516202128255401,0.2966744457409568,0.31020408163265306,3428,rbf,10,0.1,0.7
41,0.326312028075756,0.30243111831442465,0.31564625850340133,3085,rbf,10,0.1,0.7
42,0.2932176993514167,0.4642596644784829,0.42925170068027213,2742,rbf,10,0.1,0.7
43,0.3880340285177787,0.30887869945810753,0.31768707482993197,2399,rbf,10,0.1,0.7
44,0.3279592246950494,0.4688715953307393,0.4272108843537415,2056,rbf,10,0.1,0.7
45,0.31873286403798906,0.3074679113185531,0.3224489795918367,1714,rbf,10,0.1,0.7
46,0.3737815646511298,0.2910284463894967,0.31768707482993197,1371,rbf,10,0.1,0.7
47,0.3900592952252756,0.48249027237354086,0.42448979591836733,1028,rbf,10,0.1,0.7
48,0.4397571631008591,0.32116788321167883,0.3217687074829932,685,rbf,10,0.1,0.7
49,0.4324221982086366,0.347953216374269,0.3013605442176871,342,rbf,10,0.1,0.7
50,0.32314456099085676,0.2969661610268378,0.3108843537414966,3428,rbf,10,0.1,1.0
51,0.36073024186054914,0.30405186385737437,0.31700680272108844,3085,rbf,10,0.1,1.0
52,0.33312173434287295,0.4657184536834427,0.4231292517006803,2742,rbf,10,0.1,1.0
53,0.3643686106248773,0.307211338057524,0.31768707482993197,2399,rbf,10,0.1,1.0
54,0.32503597282984886,0.47324902723735407,0.42653061224489797,2056,rbf,10,0.1,1.0
55,0.3540647242223646,0.31096849474912486,0.32448979591836735,1714,rbf,10,0.1,1.0
56,0.4027509688379253,0.3070751276440554,0.3163265306122449,1371,rbf,10,0.1,1.0
57,0.41566933238317694,0.490272373540856,0.42925170068027213,1028,rbf,10,0.1,1.0
58,0.4470463246838956,0.32554744525547447,0.32108843537414966,685,rbf,10,0.1,1.0
59,0.41827344840771274,0.3508771929824561,0.3013605442176871,342,rbf,10,0.1,1.0
60,0.12191316437248853,0.205659276546091,0.18775510204081633,3428,rbf,10,0.1,3.0
61,0.18994026426229949,0.39513776337115075,0.3653061224489796,3085,rbf,10,0.1,3.0
62,0.27337964657384867,0.43946024799416483,0.41564625850340137,2742,rbf,10,0.1,3.0
63,0.29942267306830417,0.31012922050854524,0.31360544217687075,2399,rbf,10,0.1,3.0
64,0.12741269342940648,0.07101167315175097,0.05986394557823129,2056,rbf,10,0.1,3.0
65,0.17853861317750588,0.08051341890315053,0.06326530612244897,1714,rbf,10,0.1,3.0
66,0.14258250606076692,0.20058351568198396,0.15714285714285714,1371,rbf,10,0.1,3.0
67,0.2523127541526924,0.2616731517509728,0.19727891156462585,1028,rbf,10,0.1,3.0
68,0.15787516154877845,0.145985401459854,0.0782312925170068,685,rbf,10,0.1,3.0
69,0.2775624331188214,0.3157894736842105,0.20680272108843537,342,rbf,10,0.1,3.0
70,0.17943414110615888,0.06621936989498249,0.05714285714285714,3428,rbf,10,0.1,5.0
71,0.19498428726984024,0.02625607779578606,0.021768707482993196,3085,rbf,10,0.1,5.0
72,0.18075787947404293,0.13274981765134938,0.1108843537414966,2742,rbf,10,0.1,5.0
73,0.1885117242088309,0.3134639433097124,0.3142857142857143,2399,rbf,10,0.1,5.0
74,0.17111736877038236,0.07636186770428016,0.06258503401360545,2056,rbf,10,0.1,5.0
75,0.122785299799499,0.08401400233372229,0.06938775510204082,1714,rbf,10,0.1,5.0
76,0.19687459078763425,0.29978118161925604,0.30952380952380953,1371,rbf,10,0.1,5.0
77,0.23395694415380466,0.4892996108949416,0.42517006802721086,1028,rbf,10,0.1,5.0
78,0.2012584746376224,0.16496350364963502,0.08095238095238096,685,rbf,10,0.1,5.0
79,0.2775985164384868,0.3216374269005848,0.20612244897959184,342,rbf,10,0.1,5.0
80,0.211459542708783,0.04288214702450408,0.0380952380952381,3428,rbf,10,0.1,10.0
81,0.19239632595813094,0.024311183144246355,0.02108843537414966,3085,rbf,10,0.1,10.0
82,0.22431704507782552,0.03464624361779723,0.03741496598639456,2742,rbf,10,0.1,10.0
83,0.22325665446200627,0.30887869945810753,0.3115646258503401,2399,rbf,10,0.1,10.0
84,0.21637986158765815,0.29717898832684825,0.3040816326530612,2056,rbf,10,0.1,10.0
85,0.15752228998924883,0.1044340723453909,0.07959183673469387,1714,rbf,10,0.1,10.0
86,0.1954253154253154,0.29832239241429614,0.3054421768707483,1371,rbf,10,0.1,10.0
87,0.19261079030765083,0.4883268482490272,0.42448979591836733,1028,rbf,10,0.1,10.0
88,0.17147124059506919,0.16496350364963502,0.08299319727891157,685,rbf,10,0.1,10.0
89,0.28629416861239987,0.3304093567251462,0.20068027210884354,342,rbf,10,0.1,10.0
90,0.21204220747977925,0.04288214702450408,0.0380952380952381,3428,rbf,10,0.1,15.0
91,0.19239632595813094,0.024311183144246355,0.02108843537414966,3085,rbf,10,0.1,15.0
92,0.2246820085814752,0.03464624361779723,0.03741496598639456,2742,rbf,10,0.1,15.0
93,0.23707121794430294,0.30887869945810753,0.3115646258503401,2399,rbf,10,0.1,15.0
94,0.21637986158765815,0.29717898832684825,0.3040816326530612,2056,rbf,10,0.1,15.0
95,0.15752228998924883,0.1044340723453909,0.07959183673469387,1714,rbf,10,0.1,15.0
96,0.1954253154253154,0.29832239241429614,0.3054421768707483,1371,rbf,10,0.1,15.0
97,0.19261079030765083,0.4883268482490272,0.42448979591836733,1028,rbf,10,0.1,15.0
98,0.17147124059506919,0.16496350364963502,0.08299319727891157,685,rbf,10,0.1,15.0
99,0.28629416861239987,0.3304093567251462,0.20068027210884354,342,rbf,10,0.1,15.0
100,0.21233332829491752,0.04288214702450408,0.0380952380952381,3428,rbf,10,0.1,20.0
101,0.19239632595813094,0.024311183144246355,0.02108843537414966,3085,rbf,10,0.1,20.0
102,0.2246820085814752,0.03464624361779723,0.03741496598639456,2742,rbf,10,0.1,20.0
103,0.23581071374262227,0.30887869945810753,0.3115646258503401,2399,rbf,10,0.1,20.0
104,0.21637986158765815,0.29717898832684825,0.3040816326530612,2056,rbf,10,0.1,20.0
105,0.15752228998924883,0.1044340723453909,0.07959183673469387,1714,rbf,10,0.1,20.0
106,0.1954253154253154,0.29832239241429614,0.3054421768707483,1371,rbf,10,0.1,20.0
107,0.19261079030765083,0.4883268482490272,0.42448979591836733,1028,rbf,10,0.1,20.0
108,0.17147124059506919,0.16496350364963502,0.08299319727891157,685,rbf,10,0.1,20.0
109,0.28629416861239987,0.3304093567251462,0.20068027210884354,342,rbf,10,0.1,20.0
110,0.2934637892129405,0.2966744457409568,0.31564625850340133,3428,rbf,10,0.01,0.01
111,0.31315295860561476,0.29562398703403564,0.3197278911564626,3085,rbf,10,0.01,0.01
112,0.3560591120305693,0.3016046681254559,0.3231292517006803,2742,rbf,10,0.01,0.01
113,0.37806949719595256,0.3113797415589829,0.32789115646258504,2399,rbf,10,0.01,0.01
114,0.33515722353262284,0.29620622568093385,0.31768707482993197,2056,rbf,10,0.01,0.01
115,0.34753174336220566,0.3203033838973162,0.34829931972789113,1714,rbf,10,0.01,0.01
116,0.3023630797543841,0.31291028446389496,0.3401360544217687,1371,rbf,10,0.01,0.01
117,0.35740047394705143,0.3035019455252918,0.32653061224489793,1028,rbf,10,0.01,0.01
118,0.37699297159956413,0.3021897810218978,0.3326530612244898,685,rbf,10,0.01,0.01
119,0.34486237279247123,0.35964912280701755,0.35578231292517004,342,rbf,10,0.01,0.01
120,0.2937553294026131,0.2966744457409568,0.31564625850340133,3428,rbf,10,0.01,0.1
121,0.3128282832809395,0.2972447325769854,0.3183673469387755,3085,rbf,10,0.01,0.1
122,0.35641876447733606,0.3016046681254559,0.3231292517006803,2742,rbf,10,0.01,0.1
123,0.38101067366654084,0.3113797415589829,0.32789115646258504,2399,rbf,10,0.01,0.1
124,0.3327053723322007,0.29426070038910507,0.3149659863945578,2056,rbf,10,0.01,0.1
125,0.3428396612507687,0.13477246207701282,0.13401360544217686,1714,rbf,10,0.01,0.1
126,0.3023630797543841,0.3136396790663749,0.33945578231292517,1371,rbf,10,0.01,0.1
127,0.35369234256907955,0.32879377431906615,0.37006802721088433,1028,rbf,10,0.01,0.1
128,0.37566016249199585,0.3007299270072993,0.3258503401360544,685,rbf,10,0.01,0.1
129,0.33325426259281177,0.3830409356725146,0.35918367346938773,342,rbf,10,0.01,0.1
130,0.29753439917005503,0.30600933488914817,0.3238095238095238,3428,rbf,10,0.01,0.2
131,0.31153483562826845,0.2972447325769854,0.3183673469387755,3085,rbf,10,0.01,0.2
132,0.3300451599665551,0.2986870897155361,0.3197278911564626,2742,rbf,10,0.01,0.2
133,0.33114411040335,0.30804501875781576,0.3251700680272109,2399,rbf,10,0.01,0.2
134,0.33611642331392966,0.29426070038910507,0.3149659863945578,2056,rbf,10,0.01,0.2
135,0.34224969074929373,0.13768961493582263,0.12993197278911564,1714,rbf,10,0.01,0.2
136,0.30601015731450515,0.3063457330415755,0.3272108843537415,1371,rbf,10,0.01,0.2
137,0.33542311179984885,0.32879377431906615,0.37006802721088433,1028,rbf,10,0.01,0.2
138,0.37871933471598235,0.28905109489051095,0.31700680272108844,685,rbf,10,0.01,0.2
139,0.33918832852687764,0.3888888888888889,0.36122448979591837,342,rbf,10,0.01,0.2
140,0.26295803218458164,0.13623103850641774,0.13877551020408163,3428,rbf,10,0.01,0.8
141,0.3112117338512087,0.29367909238249595,0.3074829931972789,3085,rbf,10,0.01,0.8
142,0.22700779583056235,0.31911013858497445,0.32857142857142857,2742,rbf,10,0.01,0.8
143,0.27030320828727256,0.3197165485619008,0.3333333333333333,2399,rbf,10,0.01,0.8
144,0.3788466532121602,0.29523346303501946,0.3149659863945578,2056,rbf,10,0.01,0.8
145,0.3423280822926174,0.3296382730455076,0.3693877551020408,1714,rbf,10,0.01,0.8
146,0.29748880748880746,0.30051057622173594,0.3251700680272109,1371,rbf,10,0.01,0.8
147,0.3256362183021987,0.31906614785992216,0.3469387755102041,1028,rbf,10,0.01,0.8
148,0.3218737548243008,0.32408759124087594,0.3346938775510204,685,rbf,10,0.01,0.8
149,0.35051124932928407,0.37719298245614036,0.3551020408163265,342,rbf,10,0.01,0.8
150,0.26265795472760295,0.13477246207701282,0.13129251700680272,3428,rbf,10,0.01,0.7
151,0.30861328561698714,0.29367909238249595,0.3074829931972789,3085,rbf,10,0.01,0.7
152,0.23576691991815357,0.3026987600291758,0.31564625850340133,2742,rbf,10,0.01,0.7
153,0.2715480215652809,0.3067944977073781,0.3258503401360544,2399,rbf,10,0.01,0.7
154,0.37541660048290576,0.29620622568093385,0.3142857142857143,2056,rbf,10,0.01,0.7
155,0.3405804366251465,0.3290548424737456,0.3673469387755102,1714,rbf,10,0.01,0.7
156,0.3004999026738157,0.29832239241429614,0.3258503401360544,1371,rbf,10,0.01,0.7
157,0.3314054490714295,0.31906614785992216,0.3469387755102041,1028,rbf,10,0.01,0.7
158,0.3668762819467899,0.32262773722627736,0.33537414965986395,685,rbf,10,0.01,0.7
159,0.35051124932928407,0.3830409356725146,0.35714285714285715,342,rbf,10,0.01,0.7
160,0.25509819331656775,0.13593932322053676,0.13945578231292516,3428,rbf,10,0.01,1.0
161,0.2922452399251025,0.30696920583468396,0.3183673469387755,3085,rbf,10,0.01,1.0
162,0.30558195162846014,0.32348650619985414,0.3333333333333333,2742,rbf,10,0.01,1.0
163,0.1963467273856139,0.32847019591496457,0.3340136054421769,2399,rbf,10,0.01,1.0
164,0.307848921453831,0.29717898832684825,0.3163265306122449,2056,rbf,10,0.01,1.0
165,0.342914592556547,0.3296382730455076,0.3693877551020408,1714,rbf,10,0.01,1.0
166,0.26743695917608956,0.3012399708242159,0.3251700680272109,1371,rbf,10,0.01,1.0
167,0.3114418198888091,0.316147859922179,0.3551020408163265,1028,rbf,10,0.01,1.0
168,0.31581708166834155,0.3781021897810219,0.38571428571428573,685,rbf,10,0.01,1.0
169,0.3630801297242514,0.38011695906432746,0.3551020408163265,342,rbf,10,0.01,1.0
170,0.2922003073296061,0.3363477246207701,0.33129251700680273,3428,rbf,10,0.01,3.0
171,0.3101978667379329,0.11345218800648298,0.10136054421768707,3085,rbf,10,0.01,3.0
172,0.2447405857444822,0.3716265499635303,0.3761904761904762,2742,rbf,10,0.01,3.0
173,0.28920823543733665,0.35598165902459356,0.36054421768707484,2399,rbf,10,0.01,3.0
174,0.27948918214550433,0.321011673151751,0.3238095238095238,2056,rbf,10,0.01,3.0
175,0.2507062957741234,0.2864644107351225,0.3142857142857143,1714,rbf,10,0.01,3.0
176,0.284397020049194,0.3085339168490153,0.32857142857142857,1371,rbf,10,0.01,3.0
177,0.30909619202207983,0.2529182879377432,0.2054421768707483,1028,rbf,10,0.01,3.0
178,0.3296701904989414,0.4408759124087591,0.4061224489795918,685,rbf,10,0.01,3.0
179,0.2799306938320383,0.43567251461988304,0.36122448979591837,342,rbf,10,0.01,3.0
180,0.29017678379517015,0.22403733955659277,0.19795918367346937,3428,rbf,10,0.01,5.0
181,0.32547751483633036,0.3912479740680713,0.373469387755102,3085,rbf,10,0.01,5.0
182,0.26603216093212817,0.24507658643326038,0.22857142857142856,2742,rbf,10,0.01,5.0
183,0.343807620500588,0.3343059608170071,0.3360544217687075,2399,rbf,10,0.01,5.0
184,0.30140990257670375,0.32587548638132297,0.32789115646258504,2056,rbf,10,0.01,5.0
185,0.29142566538232273,0.31505250875145857,0.3340136054421769,1714,rbf,10,0.01,5.0
186,0.259718992762471,0.2961342086068563,0.31564625850340133,1371,rbf,10,0.01,5.0
187,0.27747271599561874,0.29961089494163423,0.3238095238095238,1028,rbf,10,0.01,5.0
188,0.38907355749647193,0.42627737226277373,0.38979591836734695,685,rbf,10,0.01,5.0
189,0.37081705594889824,0.42105263157894735,0.3306122448979592,342,rbf,10,0.01,5.0
190,0.2718685201638263,0.21820303383897316,0.23809523809523808,3428,rbf,10,0.01,10.0
191,0.29388537050205576,0.38379254457050244,0.3598639455782313,3085,rbf,10,0.01,10.0
192,0.24061419913394783,0.2913931436907367,0.2891156462585034,2742,rbf,10,0.01,10.0
193,0.20623247428017324,0.07628178407669862,0.06870748299319727,2399,rbf,10,0.01,10.0
194,0.32965561472020255,0.16245136186770429,0.16326530612244897,2056,rbf,10,0.01,10.0
195,0.2911770854065455,0.3144690781796966,0.32653061224489793,1714,rbf,10,0.01,10.0
196,0.27873245916724176,0.4412837345003647,0.41360544217687073,1371,rbf,10,0.01,10.0
197,0.28928182599695723,0.40175097276264593,0.34965986394557824,1028,rbf,10,0.01,10.0
198,0.30865157852464986,0.4043795620437956,0.3707482993197279,685,rbf,10,0.01,10.0
199,0.3094370084129798,0.35964912280701755,0.3108843537414966,342,rbf,10,0.01,10.0
200,0.29604685888761145,0.279171528588098,0.3006802721088435,3428,rbf,10,0.01,15.0
201,0.17163619993309281,0.24991896272285252,0.2523809523809524,3085,rbf,10,0.01,15.0
202,0.19992564428730303,0.07913931436907366,0.07210884353741497,2742,rbf,10,0.01,15.0
203,0.13625599842542946,0.08170070862859524,0.07482993197278912,2399,rbf,10,0.01,15.0
204,0.23391594295195114,0.3404669260700389,0.34625850340136055,2056,rbf,10,0.01,15.0
205,0.3266501993204399,0.39789964994165694,0.35578231292517004,1714,rbf,10,0.01,15.0
206,0.25069915591654723,0.43836615609044494,0.40068027210884355,1371,rbf,10,0.01,15.0
207,0.25926230443085824,0.42315175097276264,0.37551020408163266,1028,rbf,10,0.01,15.0
208,0.3117565275232169,0.42773722627737226,0.3816326530612245,685,rbf,10,0.01,15.0
209,0.3070590085714707,0.3391812865497076,0.3034013605442177,342,rbf,10,0.01,15.0
210,0.2578210836888059,0.2266627771295216,0.2523809523809524,3428,rbf,10,0.01,20.0
211,0.14336371655175867,0.2833063209076175,0.2938775510204082,3085,rbf,10,0.01,20.0
212,0.2599728901287281,0.1024799416484318,0.09251700680272108,2742,rbf,10,0.01,20.0
213,0.153419176021999,0.0846185910796165,0.07142857142857142,2399,rbf,10,0.01,20.0
214,0.23987835837908325,0.31809338521400776,0.32789115646258504,2056,rbf,10,0.01,20.0
215,0.3284661699415702,0.09043173862310384,0.09659863945578231,1714,rbf,10,0.01,20.0
216,0.2775988745553963,0.13785557986870897,0.13197278911564625,1371,rbf,10,0.01,20.0
217,0.28093091288536476,0.438715953307393,0.4020408163265306,1028,rbf,10,0.01,20.0
218,0.3464437375362053,0.24233576642335766,0.21020408163265306,685,rbf,10,0.01,20.0
219,0.3273388734208944,0.4415204678362573,0.3517006802721088,342,rbf,10,0.01,20.0
220,0.23921630049182968,0.29054842473745623,0.28843537414965986,3428,rbf,10,0.001,0.01
221,0.19776482568724987,0.17763371150729335,0.17891156462585034,3085,rbf,10,0.001,0.01
222,0.23820114416378893,0.1513493800145879,0.14625850340136054,2742,rbf,10,0.001,0.01
223,0.21771833383855857,0.15214672780325136,0.1653061224489796,2399,rbf,10,0.001,0.01
224,0.2506373596953587,0.19114785992217898,0.18231292517006803,2056,rbf,10,0.001,0.01
225,0.22682313612359467,0.20945157526254377,0.21156462585034014,1714,rbf,10,0.001,0.01
226,0.23662932880324186,0.175054704595186,0.1673469387755102,1371,rbf,10,0.001,0.01
227,0.34042434662609644,0.2441634241245136,0.28775510204081634,1028,rbf,10,0.001,0.01
228,0.27428202840762117,0.26423357664233577,0.3272108843537415,685,rbf,10,0.001,0.01
229,0.3113580988418071,0.28362573099415206,0.3564625850340136,342,rbf,10,0.001,0.01
230,0.24241737488323456,0.29054842473745623,0.28843537414965986,3428,rbf,10,0.001,0.1
231,0.2055570334794577,0.17763371150729335,0.17891156462585034,3085,rbf,10,0.001,0.1
232,0.2378361806601393,0.1513493800145879,0.14625850340136054,2742,rbf,10,0.001,0.1
233,0.21729816577133168,0.15214672780325136,0.1653061224489796,2399,rbf,10,0.001,0.1
234,0.25209721370995725,0.19114785992217898,0.18231292517006803,2056,rbf,10,0.001,0.1
235,0.2280030771265445,0.20945157526254377,0.21156462585034014,1714,rbf,10,0.001,0.1
236,0.24677425633947375,0.175054704595186,0.1673469387755102,1371,rbf,10,0.001,0.1
237,0.34042434662609644,0.32587548638132297,0.37142857142857144,1028,rbf,10,0.001,0.1
238,0.27428202840762117,0.26423357664233577,0.3272108843537415,685,rbf,10,0.001,0.1
239,0.3113580988418071,0.28362573099415206,0.3564625850340136,342,rbf,10,0.001,0.1
240,0.24241737488323456,0.29054842473745623,0.28843537414965986,3428,rbf,10,0.001,0.2
241,0.19581677373919795,0.17763371150729335,0.17891156462585034,3085,rbf,10,0.001,0.2
242,0.24623034124408089,0.14770240700218817,0.145578231292517,2742,rbf,10,0.001,0.2
243,0.21729816577133168,0.15131304710295956,0.16394557823129252,2399,rbf,10,0.001,0.2
244,0.25745001176348525,0.19114785992217898,0.18231292517006803,2056,rbf,10,0.001,0.2
245,0.2280030771265445,0.20945157526254377,0.21156462585034014,1714,rbf,10,0.001,0.2
246,0.2243104882235317,0.175054704595186,0.16938775510204082,1371,rbf,10,0.001,0.2
247,0.34234742354917336,0.3463035019455253,0.38571428571428573,1028,rbf,10,0.001,0.2
248,0.2699664084398273,0.26423357664233577,0.3272108843537415,685,rbf,10,0.001,0.2
249,0.3113580988418071,0.28362573099415206,0.3564625850340136,342,rbf,10,0.001,0.2
250,0.2424685984870712,0.2383313885647608,0.23333333333333334,3428,rbf,10,0.001,0.8
251,0.2087265606757584,0.16985413290113452,0.1761904761904762,3085,rbf,10,0.001,0.8
252,0.24510492651282675,0.2286652078774617,0.24557823129251702,2742,rbf,10,0.001,0.8
253,0.20937336853728375,0.16340141725719048,0.17346938775510204,2399,rbf,10,0.001,0.8
254,0.2768472873056314,0.186284046692607,0.1782312925170068,2056,rbf,10,0.001,0.8
255,0.22279248594119877,0.20711785297549593,0.21156462585034014,1714,rbf,10,0.001,0.8
256,0.21418962679832246,0.16630196936542668,0.16122448979591836,1371,rbf,10,0.001,0.8
257,0.3189887291469896,0.33852140077821014,0.3816326530612245,1028,rbf,10,0.001,0.8
258,0.2931505707569419,0.24963503649635035,0.2891156462585034,685,rbf,10,0.001,0.8
259,0.33166302763418226,0.2894736842105263,0.3380952380952381,342,rbf,10,0.001,0.8
260,0.23660776448142803,0.2383313885647608,0.23265306122448978,3428,rbf,10,0.001,0.7
261,0.2087265606757584,0.16985413290113452,0.1761904761904762,3085,rbf,10,0.001,0.7
262,0.2549589411113669,0.2286652078774617,0.24557823129251702,2742,rbf,10,0.001,0.7
263,0.20937336853728375,0.1625677365568987,0.17346938775510204,2399,rbf,10,0.001,0.7
264,0.2768472873056314,0.186284046692607,0.1782312925170068,2056,rbf,10,0.001,0.7
265,0.22279248594119877,0.20711785297549593,0.21156462585034014,1714,rbf,10,0.001,0.7
266,0.21777282299021428,0.16630196936542668,0.16122448979591836,1371,rbf,10,0.001,0.7
267,0.32581995762000904,0.3463035019455253,0.38571428571428573,1028,rbf,10,0.001,0.7
268,0.2961356453838076,0.22043795620437956,0.24421768707482994,685,rbf,10,0.001,0.7
269,0.33166302763418226,0.2894736842105263,0.3408163265306122,342,rbf,10,0.001,0.7
270,0.23279247469999031,0.29142357059509916,0.2870748299319728,3428,rbf,10,0.001,1.0
271,0.20808035712163883,0.16920583468395461,0.17755102040816326,3085,rbf,10,0.001,1.0
272,0.2454685628764631,0.23559445660102116,0.2537414965986395,2742,rbf,10,0.001,1.0
273,0.20937336853728375,0.16340141725719048,0.17346938775510204,2399,rbf,10,0.001,1.0
274,0.24569907885279943,0.1867704280155642,0.1782312925170068,2056,rbf,10,0.001,1.0
275,0.2268487814928449,0.20770128354725786,0.21156462585034014,1714,rbf,10,0.001,1.0
276,0.21774804905239686,0.16849015317286653,0.16326530612244897,1371,rbf,10,0.001,1.0
277,0.319950267608528,0.3404669260700389,0.38231292517006804,1028,rbf,10,0.001,1.0
278,0.28902133513834455,0.2510948905109489,0.2891156462585034,685,rbf,10,0.001,1.0
279,0.3261571565870037,0.2894736842105263,0.33537414965986395,342,rbf,10,0.001,1.0
280,0.30588829935853623,0.3588098016336056,0.33741496598639453,3428,rbf,10,0.001,3.0
281,0.2883312430781728,0.16239870340356563,0.16394557823129252,3085,rbf,10,0.001,3.0
282,0.2867531864744558,0.19948942377826404,0.20136054421768707,2742,rbf,10,0.001,3.0
283,0.19341400422648772,0.25468945393914133,0.26258503401360545,2399,rbf,10,0.001,3.0
284,0.28419416179069557,0.20719844357976655,0.2163265306122449,2056,rbf,10,0.001,3.0
285,0.2180257376735081,0.19953325554259044,0.19727891156462585,1714,rbf,10,0.001,3.0
286,0.22555750207924122,0.24507658643326038,0.23945578231292516,1371,rbf,10,0.001,3.0
287,0.3525576456482272,0.3424124513618677,0.3380952380952381,1028,rbf,10,0.001,3.0
288,0.29868487244474884,0.32554744525547447,0.3653061224489796,685,rbf,10,0.001,3.0
289,0.28989535073969,0.39473684210526316,0.4122448979591837,342,rbf,10,0.001,3.0
290,0.2368808616832478,0.12747957992998832,0.1251700680272109,3428,rbf,10,0.001,5.0
291,0.246057451836033,0.17017828200972449,0.16598639455782313,3085,rbf,10,0.001,5.0
292,0.28268448277215674,0.21808898614150254,0.21156462585034014,2742,rbf,10,0.001,5.0
293,0.2348919407185329,0.29512296790329307,0.30612244897959184,2399,rbf,10,0.001,5.0
294,0.2914644361934306,0.21206225680933852,0.21564625850340136,2056,rbf,10,0.001,5.0
295,0.2287418275464129,0.1528588098016336,0.13877551020408163,1714,rbf,10,0.001,5.0
296,0.19873847569499742,0.29540481400437635,0.2904761904761905,1371,rbf,10,0.001,5.0
297,0.28641516743678347,0.2723735408560311,0.2945578231292517,1028,rbf,10,0.001,5.0
298,0.2780122655257175,0.27007299270072993,0.3149659863945578,685,rbf,10,0.001,5.0
299,0.29233582563284327,0.43859649122807015,0.41156462585034015,342,rbf,10,0.001,5.0
300,0.2897786451690125,0.20536756126021002,0.20068027210884354,3428,rbf,10,0.001,10.0
301,0.2683681944574866,0.1847649918962723,0.1782312925170068,3085,rbf,10,0.001,10.0
302,0.1996290661641497,0.21808898614150254,0.2272108843537415,2742,rbf,10,0.001,10.0
303,0.16761728419365451,0.24927052938724467,0.24557823129251702,2399,rbf,10,0.001,10.0
